,0
9190,2011-04-27 11:17:00-04:00
9191,2011-04-27 11:18:00-04:00
9192,2011-04-27 11:19:00-04:00
9193,2011-04-27 11:20:00-04:00
9194,2011-04-27 11:21:00-04:00
9195,2011-04-27 11:22:00-04:00
9196,2011-04-27 11:23:00-04:00
9197,2011-04-27 11:24:00-04:00
9198,2011-04-27 11:25:00-04:00
9199,2011-04-27 11:26:00-04:00
9200,2011-04-27 11:27:00-04:00
9201,2011-04-27 11:28:00-04:00
9202,2011-04-27 11:29:00-04:00
9203,2011-04-27 11:30:00-04:00
9204,2011-04-27 11:31:00-04:00
9205,2011-04-27 11:32:00-04:00
9206,2011-04-27 11:33:00-04:00
9207,2011-04-27 11:34:00-04:00
9208,2011-04-27 11:35:00-04:00
9209,2011-04-27 11:36:00-04:00
9210,2011-04-27 11:37:00-04:00
9211,2011-04-27 11:38:00-04:00
9212,2011-04-27 11:39:00-04:00
9213,2011-04-27 11:40:00-04:00
9214,2011-04-27 11:41:00-04:00
9215,2011-04-27 11:42:00-04:00
9216,2011-04-27 11:43:00-04:00
9217,2011-04-27 11:44:00-04:00
9218,2011-04-27 11:45:00-04:00
9219,2011-04-27 11:46:00-04:00
9220,2011-04-27 11:47:00-04:00
9221,2011-04-27 11:48:00-04:00
9222,2011-04-27 11:49:00-04:00
9223,2011-04-27 11:50:00-04:00
9224,2011-04-27 11:51:00-04:00
9225,2011-04-27 11:52:00-04:00
9226,2011-04-27 11:53:00-04:00
9227,2011-04-27 11:54:00-04:00
9228,2011-04-27 11:55:00-04:00
9229,2011-04-27 11:56:00-04:00
9230,2011-04-27 11:57:00-04:00
9231,2011-04-27 11:58:00-04:00
9232,2011-04-27 11:59:00-04:00
9233,2011-04-27 12:00:00-04:00
9234,2011-04-27 12:01:00-04:00
9235,2011-04-27 12:02:00-04:00
9236,2011-04-27 12:03:00-04:00
9237,2011-04-27 12:04:00-04:00
9238,2011-04-27 12:05:00-04:00
9239,2011-04-27 12:06:00-04:00
9240,2011-04-27 12:07:00-04:00
9241,2011-04-27 12:08:00-04:00
9242,2011-04-27 12:09:00-04:00
9243,2011-04-27 12:10:00-04:00
9244,2011-04-27 12:11:00-04:00
9245,2011-04-27 12:12:00-04:00
9246,2011-04-27 12:13:00-04:00
9247,2011-04-27 12:14:00-04:00
9248,2011-04-27 12:15:00-04:00
9249,2011-04-27 12:16:00-04:00
9250,2011-04-27 12:17:00-04:00
9251,2011-04-27 12:18:00-04:00
9252,2011-04-27 12:19:00-04:00
9253,2011-04-27 12:20:00-04:00
9254,2011-04-27 12:21:00-04:00
9255,2011-04-27 12:22:00-04:00
9256,2011-04-27 12:23:00-04:00
9257,2011-04-27 12:24:00-04:00
9258,2011-04-27 12:25:00-04:00
9259,2011-04-27 12:26:00-04:00
9260,2011-04-27 12:27:00-04:00
9261,2011-04-27 12:28:00-04:00
9262,2011-04-27 12:29:00-04:00
9263,2011-04-27 12:30:00-04:00
9264,2011-04-27 12:31:00-04:00
9265,2011-04-27 12:32:00-04:00
9266,2011-04-27 12:33:00-04:00
9267,2011-04-27 12:34:00-04:00
9268,2011-04-27 12:35:00-04:00
9269,2011-04-27 12:36:00-04:00
9270,2011-04-27 12:37:00-04:00
9271,2011-04-27 12:38:00-04:00
9272,2011-04-27 12:39:00-04:00
9273,2011-04-27 12:40:00-04:00
9274,2011-04-27 12:41:00-04:00
9275,2011-04-27 12:42:00-04:00
9276,2011-04-27 12:43:00-04:00
9277,2011-04-27 12:44:00-04:00
9278,2011-04-27 12:45:00-04:00
9279,2011-04-27 12:46:00-04:00
9280,2011-04-27 12:47:00-04:00
9281,2011-04-27 12:48:00-04:00
9282,2011-04-27 12:49:00-04:00
9283,2011-04-27 12:50:00-04:00
9284,2011-04-27 12:51:00-04:00
9285,2011-04-27 12:52:00-04:00
9286,2011-04-27 12:53:00-04:00
9287,2011-04-27 12:54:00-04:00
9288,2011-04-27 12:55:00-04:00
9289,2011-04-27 12:56:00-04:00
9290,2011-04-27 12:57:00-04:00
9291,2011-04-27 12:58:00-04:00
9292,2011-04-27 12:59:00-04:00
9293,2011-04-27 13:00:00-04:00
9294,2011-04-27 13:01:00-04:00
9295,2011-04-27 13:02:00-04:00
9296,2011-04-27 13:03:00-04:00
9297,2011-04-27 13:04:00-04:00
9298,2011-04-27 13:05:00-04:00
9299,2011-04-27 13:06:00-04:00
9300,2011-04-27 13:07:00-04:00
9301,2011-04-27 13:08:00-04:00
9302,2011-04-27 13:09:00-04:00
9303,2011-04-27 13:10:00-04:00
9304,2011-04-27 13:11:00-04:00
9305,2011-04-27 13:12:00-04:00
9306,2011-04-27 13:13:00-04:00
9307,2011-04-27 13:14:00-04:00
9308,2011-04-27 13:15:00-04:00
9309,2011-04-27 13:16:00-04:00
9310,2011-04-27 13:17:00-04:00
9311,2011-04-27 13:18:00-04:00
9312,2011-04-27 13:19:00-04:00
9313,2011-04-27 13:20:00-04:00
9314,2011-04-27 13:21:00-04:00
9315,2011-04-27 13:22:00-04:00
9316,2011-04-27 13:23:00-04:00
9317,2011-04-27 13:24:00-04:00
9318,2011-04-27 13:25:00-04:00
9319,2011-04-27 13:26:00-04:00
9320,2011-04-27 13:27:00-04:00
9321,2011-04-27 13:28:00-04:00
9322,2011-04-27 13:29:00-04:00
9323,2011-04-27 13:30:00-04:00
9324,2011-04-27 13:31:00-04:00
9325,2011-04-27 13:32:00-04:00
9326,2011-04-27 13:33:00-04:00
9327,2011-04-27 13:34:00-04:00
9328,2011-04-27 13:35:00-04:00
9329,2011-04-27 13:36:00-04:00
9330,2011-04-27 13:37:00-04:00
9331,2011-04-27 13:38:00-04:00
9332,2011-04-27 13:39:00-04:00
9333,2011-04-27 13:40:00-04:00
9334,2011-04-27 13:41:00-04:00
9335,2011-04-27 13:42:00-04:00
9336,2011-04-27 13:43:00-04:00
9337,2011-04-27 13:44:00-04:00
9338,2011-04-27 13:45:00-04:00
9339,2011-04-27 13:46:00-04:00
9340,2011-04-27 13:47:00-04:00
9341,2011-04-27 13:48:00-04:00
9342,2011-04-27 13:49:00-04:00
9343,2011-04-27 13:50:00-04:00
9344,2011-04-27 13:51:00-04:00
9345,2011-04-27 13:52:00-04:00
9346,2011-04-27 13:53:00-04:00
9347,2011-04-27 13:54:00-04:00
9348,2011-04-27 13:55:00-04:00
9349,2011-04-27 13:56:00-04:00
9350,2011-04-27 13:57:00-04:00
9351,2011-04-27 13:58:00-04:00
9352,2011-04-27 13:59:00-04:00
9353,2011-04-27 14:00:00-04:00
9354,2011-04-27 14:01:00-04:00
9355,2011-04-27 14:02:00-04:00
9356,2011-04-27 14:03:00-04:00
9357,2011-04-27 14:04:00-04:00
9358,2011-04-27 14:05:00-04:00
9359,2011-04-27 14:06:00-04:00
9360,2011-04-27 14:07:00-04:00
9361,2011-04-27 14:08:00-04:00
9362,2011-04-27 14:09:00-04:00
9363,2011-04-27 14:10:00-04:00
9364,2011-04-27 14:11:00-04:00
9365,2011-04-27 14:12:00-04:00
9366,2011-04-27 14:13:00-04:00
9367,2011-04-27 14:14:00-04:00
9368,2011-04-27 14:15:00-04:00
9369,2011-04-27 14:16:00-04:00
9370,2011-04-27 14:17:00-04:00
9371,2011-04-27 14:18:00-04:00
9372,2011-04-27 14:19:00-04:00
9373,2011-04-27 14:20:00-04:00
9374,2011-04-27 14:21:00-04:00
9375,2011-04-27 14:22:00-04:00
9376,2011-04-27 14:23:00-04:00
9377,2011-04-27 14:24:00-04:00
9378,2011-04-27 14:25:00-04:00
9379,2011-04-27 14:26:00-04:00
9380,2011-04-27 14:27:00-04:00
9381,2011-04-27 14:28:00-04:00
9382,2011-04-27 14:29:00-04:00
9383,2011-04-27 14:30:00-04:00
9384,2011-04-27 14:31:00-04:00
9385,2011-04-27 14:32:00-04:00
9386,2011-04-27 14:33:00-04:00
9387,2011-04-27 14:34:00-04:00
9388,2011-04-27 14:35:00-04:00
9389,2011-04-27 14:36:00-04:00
9390,2011-04-27 14:37:00-04:00
9391,2011-04-27 14:38:00-04:00
9392,2011-04-27 14:39:00-04:00
9393,2011-04-27 14:40:00-04:00
9394,2011-04-27 14:41:00-04:00
9395,2011-04-27 14:42:00-04:00
9396,2011-04-27 14:43:00-04:00
9397,2011-04-27 14:44:00-04:00
9398,2011-04-27 14:45:00-04:00
9399,2011-04-27 14:46:00-04:00
9400,2011-04-27 14:47:00-04:00
9401,2011-04-27 14:48:00-04:00
9402,2011-04-27 14:49:00-04:00
9403,2011-04-27 14:50:00-04:00
9404,2011-04-27 14:51:00-04:00
9405,2011-04-27 14:52:00-04:00
9406,2011-04-27 14:53:00-04:00
9407,2011-04-27 14:54:00-04:00
9408,2011-04-27 14:55:00-04:00
9409,2011-04-27 14:56:00-04:00
9410,2011-04-27 14:57:00-04:00
9411,2011-04-27 14:58:00-04:00
9412,2011-04-27 14:59:00-04:00
9413,2011-04-27 15:00:00-04:00
9414,2011-04-27 15:01:00-04:00
9415,2011-04-27 15:02:00-04:00
9416,2011-04-27 15:03:00-04:00
9417,2011-04-27 15:04:00-04:00
9418,2011-04-27 15:05:00-04:00
9419,2011-04-27 15:06:00-04:00
9420,2011-04-27 15:07:00-04:00
9421,2011-04-27 15:08:00-04:00
9422,2011-04-27 15:09:00-04:00
9423,2011-04-27 15:10:00-04:00
9424,2011-04-27 15:11:00-04:00
9425,2011-04-27 15:12:00-04:00
9426,2011-04-27 15:13:00-04:00
9427,2011-04-27 15:14:00-04:00
9428,2011-04-27 15:15:00-04:00
9429,2011-04-27 15:16:00-04:00
9430,2011-04-27 15:17:00-04:00
9431,2011-04-27 15:18:00-04:00
9432,2011-04-27 15:19:00-04:00
9433,2011-04-27 15:20:00-04:00
9434,2011-04-27 15:21:00-04:00
9435,2011-04-27 15:22:00-04:00
9436,2011-04-27 15:23:00-04:00
9437,2011-04-27 15:24:00-04:00
9438,2011-04-27 15:25:00-04:00
9439,2011-04-27 15:26:00-04:00
9440,2011-04-27 15:27:00-04:00
9441,2011-04-27 15:28:00-04:00
9442,2011-04-27 15:29:00-04:00
9443,2011-04-27 15:30:00-04:00
9444,2011-04-27 15:31:00-04:00
9445,2011-04-27 15:32:00-04:00
9446,2011-04-27 15:33:00-04:00
9447,2011-04-27 15:34:00-04:00
9448,2011-04-27 15:35:00-04:00
9449,2011-04-27 15:36:00-04:00
9450,2011-04-27 15:37:00-04:00
9451,2011-04-27 15:38:00-04:00
9452,2011-04-27 15:39:00-04:00
9453,2011-04-27 15:40:00-04:00
9454,2011-04-27 15:41:00-04:00
9455,2011-04-27 15:42:00-04:00
9456,2011-04-27 15:43:00-04:00
9457,2011-04-27 15:44:00-04:00
9458,2011-04-27 15:45:00-04:00
9459,2011-04-27 15:46:00-04:00
9460,2011-04-27 15:47:00-04:00
9461,2011-04-27 15:48:00-04:00
9462,2011-04-27 15:49:00-04:00
9463,2011-04-27 15:50:00-04:00
9464,2011-04-27 15:51:00-04:00
9465,2011-04-27 15:52:00-04:00
9466,2011-04-27 15:53:00-04:00
9467,2011-04-27 15:54:00-04:00
9468,2011-04-27 15:55:00-04:00
9469,2011-04-27 15:56:00-04:00
9470,2011-04-27 15:57:00-04:00
9471,2011-04-27 15:58:00-04:00
9472,2011-04-27 15:59:00-04:00
9473,2011-04-27 16:00:00-04:00
9474,2011-04-27 16:01:00-04:00
9475,2011-04-27 16:02:00-04:00
9476,2011-04-27 16:03:00-04:00
9477,2011-04-27 16:04:00-04:00
9478,2011-04-27 16:05:00-04:00
9479,2011-04-27 16:06:00-04:00
9480,2011-04-27 16:07:00-04:00
9481,2011-04-27 16:08:00-04:00
9482,2011-04-27 16:09:00-04:00
9483,2011-04-27 16:10:00-04:00
9484,2011-04-27 16:11:00-04:00
9485,2011-04-27 16:12:00-04:00
9486,2011-04-27 16:13:00-04:00
9487,2011-04-27 16:14:00-04:00
9488,2011-04-27 16:15:00-04:00
9489,2011-04-27 16:16:00-04:00
9490,2011-04-27 16:17:00-04:00
9491,2011-04-27 16:18:00-04:00
9492,2011-04-27 16:19:00-04:00
9493,2011-04-27 16:20:00-04:00
9494,2011-04-27 16:21:00-04:00
9495,2011-04-27 16:22:00-04:00
9496,2011-04-27 16:23:00-04:00
9497,2011-04-27 16:24:00-04:00
9498,2011-04-27 16:25:00-04:00
9499,2011-04-27 16:26:00-04:00
9500,2011-04-27 16:27:00-04:00
9501,2011-04-27 16:28:00-04:00
9502,2011-04-27 16:29:00-04:00
9503,2011-04-27 16:30:00-04:00
9504,2011-04-27 16:31:00-04:00
9505,2011-04-27 16:32:00-04:00
9506,2011-04-27 16:33:00-04:00
9507,2011-04-27 16:34:00-04:00
9508,2011-04-27 16:35:00-04:00
9509,2011-04-27 16:36:00-04:00
9510,2011-04-27 16:37:00-04:00
9511,2011-04-27 16:38:00-04:00
9512,2011-04-27 16:39:00-04:00
9513,2011-04-27 16:40:00-04:00
9514,2011-04-27 16:41:00-04:00
9515,2011-04-27 16:42:00-04:00
9516,2011-04-27 16:43:00-04:00
9517,2011-04-27 16:44:00-04:00
9518,2011-04-27 16:45:00-04:00
9519,2011-04-27 16:46:00-04:00
9520,2011-04-27 16:47:00-04:00
9521,2011-04-27 16:48:00-04:00
9522,2011-04-27 16:49:00-04:00
9523,2011-04-27 16:50:00-04:00
9524,2011-04-27 16:51:00-04:00
9525,2011-04-27 16:52:00-04:00
9526,2011-04-27 16:53:00-04:00
9527,2011-04-27 16:54:00-04:00
9528,2011-04-27 16:55:00-04:00
9529,2011-04-27 16:56:00-04:00
9530,2011-04-27 16:57:00-04:00
9531,2011-04-27 16:58:00-04:00
9532,2011-04-27 16:59:00-04:00
9533,2011-04-27 17:00:00-04:00
9534,2011-04-27 17:01:00-04:00
9535,2011-04-27 17:02:00-04:00
9536,2011-04-27 17:03:00-04:00
9537,2011-04-27 17:04:00-04:00
9538,2011-04-27 17:05:00-04:00
9539,2011-04-27 17:06:00-04:00
9540,2011-04-27 17:07:00-04:00
9541,2011-04-27 17:08:00-04:00
9542,2011-04-27 17:09:00-04:00
9543,2011-04-27 17:10:00-04:00
9544,2011-04-27 17:11:00-04:00
9545,2011-04-27 17:12:00-04:00
9546,2011-04-27 17:13:00-04:00
9547,2011-04-27 17:14:00-04:00
9548,2011-04-27 17:15:00-04:00
9549,2011-04-27 17:16:00-04:00
9550,2011-04-27 17:17:00-04:00
9551,2011-04-27 17:18:00-04:00
9552,2011-04-27 17:19:00-04:00
9553,2011-04-27 17:20:00-04:00
9554,2011-04-27 17:21:00-04:00
9555,2011-04-27 17:22:00-04:00
9556,2011-04-27 17:23:00-04:00
9557,2011-04-27 17:24:00-04:00
9558,2011-04-27 17:25:00-04:00
9559,2011-04-27 17:26:00-04:00
9560,2011-04-27 17:27:00-04:00
9561,2011-04-27 17:28:00-04:00
9562,2011-04-27 17:29:00-04:00
9563,2011-04-27 17:30:00-04:00
9564,2011-04-27 17:31:00-04:00
9565,2011-04-27 17:32:00-04:00
9566,2011-04-27 17:33:00-04:00
9567,2011-04-27 17:34:00-04:00
9568,2011-04-27 17:35:00-04:00
9569,2011-04-27 17:36:00-04:00
9570,2011-04-27 17:37:00-04:00
9571,2011-04-27 17:38:00-04:00
9572,2011-04-27 17:39:00-04:00
9573,2011-04-27 17:40:00-04:00
9574,2011-04-27 17:41:00-04:00
9575,2011-04-27 17:42:00-04:00
9576,2011-04-27 17:43:00-04:00
9577,2011-04-27 17:44:00-04:00
9578,2011-04-27 17:45:00-04:00
9579,2011-04-27 17:46:00-04:00
9580,2011-04-27 17:47:00-04:00
9581,2011-04-27 17:48:00-04:00
9582,2011-04-27 17:49:00-04:00
9583,2011-04-27 17:50:00-04:00
9584,2011-04-27 17:51:00-04:00
9585,2011-04-27 17:52:00-04:00
9586,2011-04-27 17:53:00-04:00
9587,2011-04-27 17:54:00-04:00
9588,2011-04-27 17:55:00-04:00
9589,2011-04-27 17:56:00-04:00
9590,2011-04-27 17:57:00-04:00
9591,2011-04-27 17:58:00-04:00
9592,2011-04-27 17:59:00-04:00
9593,2011-04-27 18:00:00-04:00
9594,2011-04-27 18:01:00-04:00
9595,2011-04-27 18:02:00-04:00
9596,2011-04-27 18:03:00-04:00
9597,2011-04-27 18:04:00-04:00
9598,2011-04-27 18:05:00-04:00
9599,2011-04-27 18:06:00-04:00
9600,2011-04-27 18:07:00-04:00
9601,2011-04-27 18:08:00-04:00
9602,2011-04-27 18:09:00-04:00
9603,2011-04-27 18:10:00-04:00
9604,2011-04-27 18:11:00-04:00
9605,2011-04-27 18:12:00-04:00
9606,2011-04-27 18:13:00-04:00
9607,2011-04-27 18:14:00-04:00
9608,2011-04-27 18:15:00-04:00
9609,2011-04-27 18:16:00-04:00
9610,2011-04-27 18:17:00-04:00
9611,2011-04-27 18:18:00-04:00
9612,2011-04-27 18:19:00-04:00
9613,2011-04-27 18:20:00-04:00
9614,2011-04-27 18:21:00-04:00
9615,2011-04-27 18:22:00-04:00
9616,2011-04-27 18:23:00-04:00
9617,2011-04-27 18:24:00-04:00
9618,2011-04-27 18:25:00-04:00
9619,2011-04-27 18:26:00-04:00
9620,2011-04-27 18:27:00-04:00
9621,2011-04-27 18:28:00-04:00
9622,2011-04-27 18:29:00-04:00
9623,2011-04-27 18:30:00-04:00
9624,2011-04-27 18:31:00-04:00
9625,2011-04-27 18:32:00-04:00
9626,2011-04-27 18:33:00-04:00
9627,2011-04-27 18:34:00-04:00
9628,2011-04-27 18:35:00-04:00
9629,2011-04-27 18:36:00-04:00
9630,2011-04-27 18:37:00-04:00
9631,2011-04-27 18:38:00-04:00
9632,2011-04-27 18:39:00-04:00
9633,2011-04-27 18:40:00-04:00
9634,2011-04-27 18:41:00-04:00
9635,2011-04-27 18:42:00-04:00
9636,2011-04-27 18:43:00-04:00
9637,2011-04-27 18:44:00-04:00
9638,2011-04-27 18:45:00-04:00
9639,2011-04-27 18:46:00-04:00
9640,2011-04-27 18:47:00-04:00
9641,2011-04-27 18:48:00-04:00
9642,2011-04-27 18:49:00-04:00
9643,2011-04-27 18:50:00-04:00
9644,2011-04-27 18:51:00-04:00
9645,2011-04-27 18:52:00-04:00
9646,2011-04-27 18:53:00-04:00
9647,2011-04-27 18:54:00-04:00
9648,2011-04-27 18:55:00-04:00
9649,2011-04-27 18:56:00-04:00
9650,2011-04-27 18:57:00-04:00
9651,2011-04-27 18:58:00-04:00
9652,2011-04-27 18:59:00-04:00
9653,2011-04-27 19:00:00-04:00
9654,2011-04-27 19:01:00-04:00
9655,2011-04-27 19:02:00-04:00
9656,2011-04-27 19:03:00-04:00
9657,2011-04-27 19:04:00-04:00
9658,2011-04-27 19:05:00-04:00
9659,2011-04-27 19:06:00-04:00
9660,2011-04-27 19:07:00-04:00
9661,2011-04-27 19:08:00-04:00
9662,2011-04-27 19:09:00-04:00
9663,2011-04-27 19:10:00-04:00
9664,2011-04-27 19:11:00-04:00
9665,2011-04-27 19:12:00-04:00
9666,2011-04-27 19:13:00-04:00
9667,2011-04-27 19:14:00-04:00
9668,2011-04-27 19:15:00-04:00
9669,2011-04-27 19:16:00-04:00
9670,2011-04-27 19:17:00-04:00
9671,2011-04-27 19:18:00-04:00
9672,2011-04-27 19:19:00-04:00
9673,2011-04-27 19:20:00-04:00
9674,2011-04-27 19:21:00-04:00
9675,2011-04-27 19:22:00-04:00
9676,2011-04-27 19:23:00-04:00
9677,2011-04-27 19:24:00-04:00
9678,2011-04-27 19:25:00-04:00
9679,2011-04-27 19:26:00-04:00
9680,2011-04-27 19:27:00-04:00
9681,2011-04-27 19:28:00-04:00
9682,2011-04-27 19:29:00-04:00
9683,2011-04-27 19:30:00-04:00
9684,2011-04-27 19:31:00-04:00
9685,2011-04-27 19:32:00-04:00
9686,2011-04-27 19:33:00-04:00
9687,2011-04-27 19:34:00-04:00
9688,2011-04-27 19:35:00-04:00
9689,2011-04-27 19:36:00-04:00
9690,2011-04-27 19:37:00-04:00
9691,2011-04-27 19:38:00-04:00
9692,2011-04-27 19:39:00-04:00
9693,2011-04-27 19:40:00-04:00
9694,2011-04-27 19:41:00-04:00
9695,2011-04-27 19:42:00-04:00
9696,2011-04-27 19:43:00-04:00
9697,2011-04-27 19:44:00-04:00
9698,2011-04-27 19:45:00-04:00
9699,2011-04-27 19:46:00-04:00
9700,2011-04-27 19:47:00-04:00
9701,2011-04-27 19:48:00-04:00
9702,2011-04-27 19:49:00-04:00
9703,2011-04-27 19:50:00-04:00
9704,2011-04-27 19:51:00-04:00
9705,2011-04-27 19:52:00-04:00
9706,2011-04-27 19:53:00-04:00
9707,2011-04-27 19:54:00-04:00
9708,2011-04-27 19:55:00-04:00
9709,2011-04-27 19:56:00-04:00
9710,2011-04-27 19:57:00-04:00
9711,2011-04-27 19:58:00-04:00
9712,2011-04-27 19:59:00-04:00
9713,2011-04-27 20:00:00-04:00
9714,2011-04-27 20:01:00-04:00
9715,2011-04-27 20:02:00-04:00
9716,2011-04-27 20:03:00-04:00
9717,2011-04-27 20:04:00-04:00
9718,2011-04-27 20:05:00-04:00
9719,2011-04-27 20:06:00-04:00
9720,2011-04-27 20:07:00-04:00
9721,2011-04-27 20:08:00-04:00
9722,2011-04-27 20:09:00-04:00
9723,2011-04-27 20:10:00-04:00
9724,2011-04-27 20:11:00-04:00
9725,2011-04-27 20:12:00-04:00
9726,2011-04-27 20:13:00-04:00
9727,2011-04-27 20:14:00-04:00
9728,2011-04-27 20:15:00-04:00
9729,2011-04-27 20:16:00-04:00
9730,2011-04-27 20:17:00-04:00
9731,2011-04-27 20:18:00-04:00
9732,2011-04-27 20:19:00-04:00
9733,2011-04-27 20:20:00-04:00
9734,2011-04-27 20:21:00-04:00
9735,2011-04-27 20:22:00-04:00
9736,2011-04-27 20:23:00-04:00
9737,2011-04-27 20:24:00-04:00
9738,2011-04-27 20:25:00-04:00
9739,2011-04-27 20:26:00-04:00
9740,2011-04-27 20:27:00-04:00
9741,2011-04-27 20:28:00-04:00
9742,2011-04-27 20:29:00-04:00
9743,2011-04-27 20:30:00-04:00
9744,2011-04-27 20:31:00-04:00
9745,2011-04-27 20:32:00-04:00
9746,2011-04-27 20:33:00-04:00
9747,2011-04-27 20:34:00-04:00
9748,2011-04-27 20:35:00-04:00
9749,2011-04-27 20:36:00-04:00
9750,2011-04-27 20:37:00-04:00
9751,2011-04-27 20:38:00-04:00
9752,2011-04-27 20:39:00-04:00
9753,2011-04-27 20:40:00-04:00
9754,2011-04-27 20:41:00-04:00
9755,2011-04-27 20:42:00-04:00
9756,2011-04-27 20:43:00-04:00
9757,2011-04-27 20:44:00-04:00
9758,2011-04-27 20:45:00-04:00
9759,2011-04-27 20:46:00-04:00
9760,2011-04-27 20:47:00-04:00
9761,2011-04-27 20:48:00-04:00
9762,2011-04-27 20:49:00-04:00
9763,2011-04-27 20:50:00-04:00
9764,2011-04-27 20:51:00-04:00
9765,2011-04-27 20:52:00-04:00
9766,2011-04-27 20:53:00-04:00
9767,2011-04-27 20:54:00-04:00
9768,2011-04-27 20:55:00-04:00
9769,2011-04-27 20:56:00-04:00
9770,2011-04-27 20:57:00-04:00
9771,2011-04-27 20:58:00-04:00
9772,2011-04-27 20:59:00-04:00
9773,2011-04-27 21:00:00-04:00
9774,2011-04-27 21:01:00-04:00
9775,2011-04-27 21:02:00-04:00
9776,2011-04-27 21:03:00-04:00
9777,2011-04-27 21:04:00-04:00
9778,2011-04-27 21:05:00-04:00
9779,2011-04-27 21:06:00-04:00
9780,2011-04-27 21:07:00-04:00
9781,2011-04-27 21:08:00-04:00
9782,2011-04-27 21:09:00-04:00
9783,2011-04-27 21:10:00-04:00
9784,2011-04-27 21:11:00-04:00
9785,2011-04-27 21:12:00-04:00
9786,2011-04-27 21:13:00-04:00
9787,2011-04-27 21:14:00-04:00
9788,2011-04-27 21:15:00-04:00
9789,2011-04-27 21:16:00-04:00
9790,2011-04-27 21:17:00-04:00
9791,2011-04-27 21:18:00-04:00
9792,2011-04-27 21:19:00-04:00
9793,2011-04-27 21:20:00-04:00
9794,2011-04-27 21:21:00-04:00
9795,2011-04-27 21:22:00-04:00
9796,2011-04-27 21:23:00-04:00
9797,2011-04-27 21:24:00-04:00
9798,2011-04-27 21:25:00-04:00
9799,2011-04-27 21:26:00-04:00
9800,2011-04-27 21:27:00-04:00
9801,2011-04-27 21:28:00-04:00
9802,2011-04-27 21:29:00-04:00
9803,2011-04-27 21:30:00-04:00
9804,2011-04-27 21:31:00-04:00
9805,2011-04-27 21:32:00-04:00
9806,2011-04-27 21:33:00-04:00
9807,2011-04-27 21:34:00-04:00
9808,2011-04-27 21:35:00-04:00
9809,2011-04-27 21:36:00-04:00
9810,2011-04-27 21:37:00-04:00
9811,2011-04-27 21:38:00-04:00
9812,2011-04-27 21:39:00-04:00
9813,2011-04-27 21:40:00-04:00
9814,2011-04-27 21:41:00-04:00
9815,2011-04-27 21:42:00-04:00
9816,2011-04-27 21:43:00-04:00
9817,2011-04-27 21:44:00-04:00
9818,2011-04-27 21:45:00-04:00
9819,2011-04-27 21:46:00-04:00
9820,2011-04-27 21:47:00-04:00
9821,2011-04-27 21:48:00-04:00
9822,2011-04-27 21:49:00-04:00
9823,2011-04-27 21:50:00-04:00
9824,2011-04-27 21:51:00-04:00
9825,2011-04-27 21:52:00-04:00
9826,2011-04-27 21:53:00-04:00
9827,2011-04-27 21:54:00-04:00
9828,2011-04-27 21:55:00-04:00
9829,2011-04-27 21:56:00-04:00
9830,2011-04-27 21:57:00-04:00
9831,2011-04-27 21:58:00-04:00
9832,2011-04-27 21:59:00-04:00
9833,2011-04-27 22:00:00-04:00
9834,2011-04-27 22:01:00-04:00
9835,2011-04-27 22:02:00-04:00
9836,2011-04-27 22:03:00-04:00
9837,2011-04-27 22:04:00-04:00
9838,2011-04-27 22:05:00-04:00
9839,2011-04-27 22:06:00-04:00
9840,2011-04-27 22:07:00-04:00
9841,2011-04-27 22:08:00-04:00
9842,2011-04-27 22:09:00-04:00
9843,2011-04-27 22:10:00-04:00
9844,2011-04-27 22:11:00-04:00
9845,2011-04-27 22:12:00-04:00
9846,2011-04-27 22:13:00-04:00
9847,2011-04-27 22:14:00-04:00
9848,2011-04-27 22:15:00-04:00
9849,2011-04-27 22:16:00-04:00
9850,2011-04-27 22:17:00-04:00
9851,2011-04-27 22:18:00-04:00
9852,2011-04-27 22:19:00-04:00
9853,2011-04-27 22:20:00-04:00
9854,2011-04-27 22:21:00-04:00
9855,2011-04-27 22:22:00-04:00
9856,2011-04-27 22:23:00-04:00
9857,2011-04-27 22:24:00-04:00
9858,2011-04-27 22:25:00-04:00
9859,2011-04-27 22:26:00-04:00
9860,2011-04-27 22:27:00-04:00
9861,2011-04-27 22:28:00-04:00
9862,2011-04-27 22:29:00-04:00
9863,2011-04-27 22:30:00-04:00
9864,2011-04-27 22:31:00-04:00
9865,2011-04-27 22:32:00-04:00
9866,2011-04-27 22:33:00-04:00
9867,2011-04-27 22:34:00-04:00
9868,2011-04-27 22:35:00-04:00
9869,2011-04-27 22:36:00-04:00
9870,2011-04-27 22:37:00-04:00
9871,2011-04-27 22:38:00-04:00
9872,2011-04-27 22:39:00-04:00
9873,2011-04-27 22:40:00-04:00
9874,2011-04-27 22:41:00-04:00
9875,2011-04-27 22:42:00-04:00
9876,2011-04-27 22:43:00-04:00
9877,2011-04-27 22:44:00-04:00
9878,2011-04-27 22:45:00-04:00
9879,2011-04-27 22:46:00-04:00
9880,2011-04-27 22:47:00-04:00
9881,2011-04-27 22:48:00-04:00
9882,2011-04-27 22:49:00-04:00
9883,2011-04-27 22:50:00-04:00
9884,2011-04-27 22:51:00-04:00
9885,2011-04-27 22:52:00-04:00
9886,2011-04-27 22:53:00-04:00
9887,2011-04-27 22:54:00-04:00
9888,2011-04-27 22:55:00-04:00
